Date,Traffic_Source,Traffic_Medium,Device_Category,Landing_Page,Users,New_Users,Sessions,Pageviews,Bounce_Rate_Pct,Avg_Session_Duration_Sec,Pages_Per_Session,Exit_Rate_Pct,Conversion_Rate_Pct,Transactions,Quantity_Sold,Revenue_KES,Cart_Abandonment_Rate_Pct,Marketing_Cost_KES,ROAS,Customer_Journey_Stage
8/29/2022,Affiliate,Cpc,Desktop,Category_Page,188,29,251,1001,35.6,300,3.99,32.46,5.18,13,13,63904.15,66.99,3148.77,20.29,Consideration
1/18/2024,Tiktok,Paid,Desktop,Product_Page,61,47,88,354,32.19,282,4.02,28.72,5.69,5,5,30750.8,65.56,930.37,33.05,Awareness
5/19/2022,Direct,No Media,Tablet,Product_Page,565,492,733,2294,49.66,269,3.13,50.55,2.78,20,60,50177.81,77.08,0,,Retention
6/12/2023,Affiliate,Cpc,Mobile,Category_Page,315,85,332,807,59.41,220,2.43,63.9,1.86,6,12,17115.98,87.03,6879.54,2.49,Consideration
9/25/2023,Tiktok,Paid,Mobile,Product_Page,301,229,411,1348,52.38,242,3.28,50.33,1.95,8,16,20299.37,82.26,6375.1,3.18,Awareness
5/2/2023,Tiktok,Paid,Mobile,Product_Page,230,169,293,853,44.83,270,2.91,38.39,1.6,5,5,19397.69,81.14,1966.33,9.86,Awareness
1/7/2024,Facebook,Paid,Mobile,Homepage,184,63,229,506,67.89,229,2.21,63.07,2.98,7,7,18453.84,79.26,5603.9,3.29,Consideration
7/29/2023,Direct,No Media,Desktop,Homepage,78,56,103,418,36.3,302,4.06,34.92,5.42,6,12,31379.13,68.22,0,,Consideration
7/25/2025,Affiliate,Cpc,Mobile,Product_Page,142,52,170,440,59.48,214,2.59,51.59,1.55,3,6,5387.32,78.67,3432.51,1.57,Decision
6/27/2025,Linkedin,Paid,Desktop,Homepage,192,50,241,631,48.63,270,2.62,45.36,3.89,9,27,45132.91,75.43,8708.04,5.18,Consideration
3/16/2022,Facebook,Paid,Desktop,Product_Page,427,141,539,1612,48.44,257,2.99,47.7,4.87,26,52,95238.99,67.77,8734.12,10.9,Consideration
12/12/2022,Google,Organic,Mobile,Homepage,59,48,81,275,44.39,260,3.39,38.58,3.27,3,3,10763.98,73.22,0,,Consideration
9/23/2022,Instagram,Paid,Mobile,Product_Page,553,167,762,2019,57.64,205,2.65,59.49,2.29,17,34,72139.23,74.96,13212.71,5.46,Consideration
11/4/2022,Google,Organic,Desktop,Category_Page,504,435,578,1983,36.75,286,3.43,33.88,3.8,22,88,88316.29,73.37,0,,Consideration
11/10/2022,Instagram,Paid,Desktop,Product_Page,86,30,122,521,33.53,255,4.27,30.34,5.34,7,7,39596.05,75.05,3512.69,11.27,Consideration
6/14/2022,Linkedin,Paid,Mobile,Product_Page,344,107,415,1469,49.61,206,3.54,45.04,2.76,11,11,27670.09,79.94,21883.06,1.26,Consideration
11/21/2022,Instagram,Paid,Mobile,Promo_Page,73,13,83,317,38.98,269,3.82,38.86,4.18,3,3,16344.02,71.7,2539.07,6.44,Decision
7/3/2023,Email,Newsletter,Desktop,Blog,65,29,70,248,40.28,238,3.55,41.16,6.49,5,10,15501.05,65.03,0,,Awareness
7/7/2025,Google,Organic,Tablet,Homepage,442,375,475,1368,52.49,207,2.88,53.99,2,10,40,44506.96,86.34,0,,Consideration
1/21/2024,Google,Organic,Mobile,Homepage,459,308,624,1785,59.38,230,2.86,52.33,0.68,4,4,15800.12,83.97,0,,Consideration
3/14/2025,Google,Organic,Mobile,Homepage,577,511,802,2053,51.74,269,2.56,51.52,1.43,11,11,26024.2,88.49,0,,Consideration
8/23/2023,Facebook,Paid,Tablet,Homepage,128,46,149,524,49.41,248,3.52,48.11,3.92,6,24,12738.35,75.09,5012.18,2.54,Consideration
4/22/2022,Tiktok,Paid,Mobile,Category_Page,593,507,668,1523,59.4,185,2.28,63.86,2.79,19,19,58859.03,77.22,3859.34,15.25,Awareness
8/17/2024,Google,Organic,Mobile,Category_Page,284,193,341,740,71.26,189,2.17,76.37,1.51,5,10,7820.58,77.92,0,,Consideration
12/22/2023,Google,Organic,Mobile,Blog,94,82,128,170,82.67,131,1.33,84.05,1.02,1,1,3851.61,88.3,0,,Awareness
10/25/2023,Email,Newsletter,Mobile,Promo_Page,227,56,273,1032,36.9,285,3.78,35.1,6.83,19,19,95033.72,63.93,0,,Decision
2/8/2025,Direct,No Media,Mobile,Product_Page,256,173,311,746,55.18,215,2.4,54.68,2.25,7,14,18224.58,83.27,0,,Retention
3/21/2022,Google,Organic,Mobile,Category_Page,64,42,82,145,64.33,164,1.77,55.85,2.55,2,8,7330.09,74.75,0,,Consideration
3/2/2024,Google,Organic,Mobile,Category_Page,322,236,414,1114,61.9,183,2.69,55.84,1.66,7,7,18722,84.42,0,,Consideration
5/3/2022,Linkedin,Paid,Mobile,Category_Page,291,88,372,967,63.99,186,2.6,63.2,2.09,8,24,34471.95,86.21,15583.92,2.21,Consideration
2/3/2022,Affiliate,Cpc,Mobile,Homepage,326,120,449,1217,53.64,222,2.71,57.76,0.43,2,2,8634.74,91.37,5445.77,1.59,Consideration
6/24/2023,Direct,No Media,Desktop,Blog,550,460,680,2217,49.94,242,3.26,46.16,4.25,29,116,150167.22,70.58,0,,Awareness
3/6/2023,Direct,No Media,Mobile,Product_Page,127,87,169,395,66.71,158,2.34,59.24,2.77,5,5,11644.94,79.99,0,,Retention
7/14/2024,Youtube,Paid,Desktop,Homepage,307,130,438,1546,49.54,276,3.53,50.76,4.15,18,18,62202.17,70.08,18028.75,3.45,Awareness
7/31/2023,Facebook,Paid,Mobile,Homepage,389,143,501,967,61.58,170,1.93,60.75,2.05,10,10,37880.68,81.5,8236.07,4.6,Consideration
6/22/2022,Facebook,Paid,Mobile,Promo_Page,140,34,177,473,51.97,219,2.67,55.53,4.59,8,8,40175.61,72.23,2954.18,13.6,Decision
10/23/2025,Facebook,Paid,Mobile,Blog,50,22,66,100,77.55,143,1.52,82.45,1.44,1,2,1929.94,87.55,1408.71,1.37,Awareness
4/1/2023,Instagram,Paid,Mobile,Blog,269,53,384,518,80.13,167,1.35,84.2,0.67,3,3,10829.61,81.17,7493.68,1.45,Awareness
8/11/2022,Tiktok,Paid,Desktop,Blog,596,390,770,2911,38.93,279,3.78,37.55,4.62,36,72,182910.06,73.88,9252.72,19.77,Awareness
4/23/2024,Email,Newsletter,Desktop,Product_Page,242,57,301,1171,42.71,221,3.89,39.76,7.58,23,23,137003.85,57.49,0,,Decision
3/22/2023,Linkedin,Paid,Mobile,Homepage,450,198,551,1521,61.81,182,2.76,64.06,0.98,5,5,9936.71,81.94,36925.03,0.27,Consideration
11/1/2024,Facebook,Paid,Mobile,Product_Page,326,129,390,1076,57.97,216,2.76,60.65,2.6,10,30,30374.85,74.32,11054.76,2.75,Consideration
8/6/2025,Facebook,Paid,Desktop,Homepage,517,126,591,2063,46.22,242,3.49,42.1,6.1,36,108,143003.67,62.77,15296.58,9.35,Consideration
12/8/2022,Youtube,Paid,Desktop,Category_Page,257,91,290,1288,29.99,297,4.44,29.21,3.69,11,44,59029.91,73.58,9004.12,6.56,Awareness
6/4/2022,Twitter,Organic,Mobile,Homepage,50,37,63,168,61.32,178,2.66,65.05,1.65,1,2,1809.16,81.54,0,,Awareness
11/13/2022,Direct,No Media,Mobile,Homepage,537,358,714,1535,58.91,238,2.15,53.59,2.55,18,18,37176.93,83.14,0,,Consideration
1/25/2024,Email,Newsletter,Mobile,Homepage,176,75,198,636,51.22,268,3.21,56.04,3.37,7,7,11216.17,80.69,0,,Consideration
4/30/2022,Tiktok,Paid,Mobile,Homepage,557,387,682,1350,71.49,175,1.98,69,2.78,19,19,43253.5,76.2,10127.08,4.27,Awareness
7/30/2025,Youtube,Paid,Mobile,Promo_Page,100,35,139,456,36.59,290,3.28,32.75,5.72,8,8,36925.71,69.39,4250.16,8.69,Awareness
11/16/2024,Google,Organic,Tablet,Product_Page,524,382,752,2467,42.29,293,3.28,41.37,3.27,25,50,92969.13,71.51,0,,Consideration
2/11/2023,Tiktok,Paid,Mobile,Homepage,405,337,575,2047,41.84,276,3.56,39.01,1.03,6,12,24383.27,88.8,8219.5,2.97,Awareness
2/18/2022,Facebook,Paid,Mobile,Product_Page,81,21,106,264,64.26,227,2.49,69.78,0.94,1,1,1911.36,80.71,2057.36,0.93,Consideration
4/2/2025,Email,Newsletter,Desktop,Homepage,146,34,174,637,34.48,245,3.66,34.3,5.38,9,27,52417.14,67.65,0,,Consideration
11/25/2024,Google,Organic,Desktop,Promo_Page,511,392,552,1915,35.09,267,3.47,38.14,7.16,40,40,187184.8,58.33,0,,Decision
6/18/2022,Instagram,Paid,Mobile,Promo_Page,125,45,178,564,47.53,257,3.17,42.29,5.42,10,40,38541.14,68.15,5423.62,7.11,Decision
9/4/2024,Direct,No Media,Mobile,Product_Page,461,368,660,1459,66.33,212,2.21,65.79,1.77,12,12,31039.79,85.48,0,,Retention
6/10/2024,Instagram,Paid,Mobile,Category_Page,85,23,111,279,63.27,213,2.51,67.77,2.2,2,2,8790.87,80.34,2166.43,4.06,Consideration
3/28/2024,Direct,No Media,Mobile,Category_Page,123,99,161,489,54.22,212,3.04,49.91,2.35,4,8,7680.56,83.57,0,,Consideration
4/4/2025,Facebook,Paid,Mobile,Product_Page,307,85,399,678,65.09,179,1.7,64.11,3.03,12,24,31254,71.61,5458.72,5.73,Consideration
3/13/2022,Linkedin,Paid,Tablet,Homepage,421,87,478,1506,48.94,278,3.15,53.43,2.34,11,11,33627.09,83.16,18718.51,1.8,Consideration
2/15/2025,Affiliate,Cpc,Mobile,Promo_Page,303,113,367,1288,33.14,271,3.51,29.54,7,26,26,125886.63,65.7,8120.68,15.5,Decision
11/3/2025,Direct,No Media,Desktop,Blog,503,354,535,1642,55.31,256,3.07,56.85,1.88,10,20,38919.36,86.82,0,,Awareness
1/23/2023,Tiktok,Paid,Desktop,Category_Page,553,408,781,3280,27.96,318,4.2,28.75,4.15,32,32,163920.44,71.18,5533.36,29.62,Awareness
4/5/2025,Google,Organic,Mobile,Product_Page,482,422,513,1257,60.3,243,2.45,63.72,1.47,8,8,33504.63,84.33,0,,Consideration
2/11/2025,Instagram,Paid,Mobile,Promo_Page,51,21,64,252,35.36,301,3.93,35.87,5.81,4,4,16971.3,72.14,2346.64,7.23,Decision
9/23/2022,Twitter,Organic,Mobile,Promo_Page,77,69,106,343,51.36,255,3.24,55.14,5.41,6,18,22122.51,73.56,0,,Awareness
2/28/2024,Direct,No Media,Mobile,Category_Page,375,323,478,1190,65.31,186,2.49,63.49,2.93,14,14,52686.24,78.35,0,,Consideration
7/19/2024,Youtube,Paid,Desktop,Category_Page,539,138,772,2416,42.13,253,3.13,38.92,4.92,38,114,189834.12,67.85,26739.54,7.1,Awareness
2/21/2023,Linkedin,Paid,Tablet,Homepage,173,61,223,749,42.12,256,3.36,40.57,3.92,9,18,21809.16,79.56,10139.9,2.15,Consideration
5/27/2023,Linkedin,Paid,Mobile,Homepage,600,133,715,2252,49.13,240,3.15,52.18,2.76,20,20,50109.97,81.17,47186.05,1.06,Consideration
11/29/2025,Email,Newsletter,Mobile,Blog,64,18,84,151,78.79,130,1.8,75.03,1.08,1,3,2475.21,89.79,0,,Awareness
12/26/2022,Facebook,Paid,Mobile,Blog,88,20,97,204,59.89,212,2.1,62.2,2.31,2,2,6189.1,79.98,1645.49,3.76,Awareness
3/7/2023,Instagram,Paid,Mobile,Product_Page,359,72,465,1697,46.79,243,3.65,41.74,1.53,7,7,15713.03,87.15,10803.61,1.45,Consideration
8/19/2022,Google,Organic,Mobile,Category_Page,556,366,608,1520,62.43,188,2.5,66.42,3.07,19,57,42067.88,82.86,0,,Consideration
11/2/2023,Facebook,Paid,Mobile,Category_Page,452,142,650,1807,57.99,189,2.78,60.42,1.18,8,16,29320.49,82.7,15601.83,1.88,Consideration
12/11/2022,Google,Organic,Desktop,Homepage,442,290,517,1696,39.88,306,3.28,43.42,3.19,16,16,75056.89,74.12,0,,Consideration
6/8/2023,Twitter,Organic,Desktop,Blog,179,156,190,428,70.84,205,2.25,62.54,4.43,8,8,42822.29,77.29,0,,Awareness
12/2/2022,Google,Organic,Mobile,Category_Page,133,108,149,410,57.23,221,2.75,60.09,1.02,2,2,8754.04,86.78,0,,Consideration
12/27/2025,Google,Organic,Desktop,Promo_Page,389,342,540,2608,17.93,333,4.83,20,7.76,42,42,279644.35,59.5,0,,Decision
10/2/2023,Youtube,Paid,Mobile,Category_Page,245,90,333,956,60.48,220,2.87,52.49,1.68,6,6,13704.32,80.63,12491.26,1.1,Awareness
6/30/2023,Tiktok,Paid,Mobile,Blog,248,195,281,590,74.74,147,2.1,72.8,0.2,1,1,3497.14,82.36,2200.55,1.59,Awareness
7/13/2022,Direct,No Media,Mobile,Category_Page,176,128,186,649,48.65,267,3.49,43.25,1.63,3,3,6814.4,87.64,0,,Consideration
12/13/2025,Google,Organic,Desktop,Product_Page,338,301,448,1935,30,299,4.32,32.61,4.93,22,22,98868.31,68.07,0,,Consideration
3/11/2025,Facebook,Paid,Desktop,Homepage,189,41,222,717,43.85,268,3.23,38.35,5.58,12,12,41237.69,67.65,6558.42,6.29,Consideration
9/27/2023,Google,Organic,Desktop,Product_Page,217,163,251,906,39.68,250,3.61,39.15,3.76,9,9,46745.07,71.97,0,,Consideration
10/14/2025,Facebook,Paid,Mobile,Blog,125,27,170,187,81.32,113,1.1,82.59,0.99,2,2,5002.6,87.94,3372.31,1.48,Awareness
12/15/2024,Tiktok,Paid,Mobile,Promo_Page,135,120,163,595,36.61,246,3.65,37.92,5.81,9,27,32580.8,71.33,1893.42,17.21,Awareness
12/16/2023,Instagram,Paid,Mobile,Homepage,332,73,371,957,53.64,235,2.58,54.35,0.55,2,2,4753.44,86.22,10173.35,0.47,Consideration
12/9/2024,Instagram,Paid,Mobile,Homepage,412,67,474,1232,64.51,238,2.6,64.53,1.69,8,24,20940.6,85.59,15204.5,1.38,Consideration
5/27/2024,Google,Organic,Mobile,Promo_Page,230,155,291,783,47.15,285,2.69,42.71,3.66,11,33,29204.42,73.1,0,,Decision
6/25/2022,Instagram,Paid,Mobile,Product_Page,177,45,255,589,68.82,169,2.31,61.02,3.16,8,24,33903.44,78.39,4637.28,7.31,Consideration
10/18/2024,Facebook,Paid,Desktop,Homepage,478,103,651,2591,34.78,297,3.98,35.79,4.64,30,30,107890.58,67,21964.55,4.91,Consideration
4/29/2025,Facebook,Paid,Mobile,Category_Page,63,27,81,142,71.04,152,1.75,75.47,2.84,2,4,4232.19,75.42,1081.25,3.91,Consideration
5/31/2022,Direct,No Media,Mobile,Product_Page,259,186,285,775,62.54,204,2.72,58.54,1.69,5,20,9662.3,82.92,0,,Retention
9/16/2023,Facebook,Paid,Desktop,Promo_Page,473,159,643,3080,15,310,4.79,20,9.17,59,59,321059.25,54.46,10627.74,30.21,Decision
9/7/2022,Facebook,Paid,Mobile,Product_Page,299,109,404,1188,49.05,249,2.94,47.44,0.62,3,3,6159.73,80.45,9288.15,0.66,Consideration
2/4/2025,Youtube,Paid,Mobile,Category_Page,393,86,440,862,74.66,149,1.96,79.91,1.96,9,9,16370.4,77.03,12614.92,1.3,Awareness
5/26/2022,Email,Newsletter,Mobile,Category_Page,414,99,511,1002,62.23,192,1.96,61.94,3.36,17,17,69340.58,70.77,0,,Consideration
2/29/2024,Google,Organic,Mobile,Homepage,462,316,640,1645,66.13,202,2.57,71.78,2.69,17,34,55610.12,74.32,0,,Consideration
11/3/2022,Tiktok,Paid,Desktop,Homepage,463,308,573,2447,35.46,318,4.27,35.53,4.85,28,56,121928.81,76.42,4000.69,30.48,Awareness
4/21/2023,Youtube,Paid,Mobile,Promo_Page,359,161,413,1429,39.78,265,3.46,39.04,5.65,23,23,90848.5,65.25,17831.23,5.09,Awareness
8/7/2022,Instagram,Paid,Mobile,Blog,597,120,664,1175,66.33,196,1.77,59.5,0.86,6,6,18539.63,84.56,21212.19,0.87,Awareness
10/31/2024,Tiktok,Paid,Desktop,Blog,50,37,68,148,63.36,201,2.18,65.19,4.1,3,3,16554.25,77.94,412.97,40.09,Awareness
5/29/2023,Email,Newsletter,Mobile,Category_Page,267,106,350,1043,49.5,248,2.98,44.33,4.53,16,32,41953.47,75.46,0,,Consideration
8/3/2022,Email,Newsletter,Mobile,Blog,590,233,673,740,82.77,172,1.1,85.05,2.19,15,30,44478.02,81,0,,Awareness
2/27/2023,Facebook,Paid,Desktop,Product_Page,63,13,80,240,46.09,217,3,48.67,4.16,3,3,18971.37,77.24,1644.4,11.54,Consideration
4/2/2022,Facebook,Paid,Desktop,Promo_Page,248,99,267,1204,15,374,4.51,20,9.94,27,81,94358.56,57.65,8029.76,11.75,Decision
9/12/2024,Direct,No Media,Mobile,Category_Page,93,68,108,187,67.31,185,1.73,61.65,3.1,3,3,6826.01,82.68,0,,Consideration
4/21/2022,Facebook,Paid,Desktop,Category_Page,253,113,284,1054,38.52,311,3.71,38.32,3.74,11,11,31981.78,70.2,9143.53,3.5,Consideration
5/7/2022,Linkedin,Paid,Mobile,Category_Page,423,130,576,1515,60.37,221,2.63,62.04,1.93,11,11,46890.76,77.79,36323.95,1.29,Consideration
7/10/2024,Direct,No Media,Desktop,Product_Page,537,411,580,1827,45.72,291,3.15,50.11,3.89,23,23,58091.76,68.76,0,,Retention
1/19/2024,Email,Newsletter,Mobile,Product_Page,129,55,181,462,59.96,230,2.55,61.02,5.51,10,10,33579.53,68.48,0,,Decision
11/2/2022,Instagram,Paid,Desktop,Homepage,410,80,504,1769,37.42,254,3.51,40.26,4.15,21,63,107706.87,70.16,12405.88,8.68,Consideration
8/21/2023,Google,Organic,Mobile,Homepage,469,404,549,983,65.73,174,1.79,61.47,1.96,11,11,22954.01,86.03,0,,Consideration
12/8/2023,Facebook,Paid,Mobile,Homepage,507,176,611,1802,57.9,252,2.95,54.12,3.17,19,38,73738.31,81.74,19772.5,3.73,Consideration
7/30/2023,Instagram,Paid,Mobile,Product_Page,334,58,402,997,66.41,189,2.48,61.35,0.62,2,2,4693.77,83.91,12384.5,0.38,Consideration
8/24/2023,Facebook,Paid,Mobile,Category_Page,95,33,107,217,70.73,201,2.03,76.05,2.23,2,2,5955.91,82.54,1402.31,4.25,Consideration
12/21/2023,Email,Newsletter,Mobile,Blog,314,135,348,574,69.47,180,1.65,68.15,3.55,12,12,31489.89,72.9,0,,Awareness
12/8/2024,Twitter,Organic,Mobile,Homepage,399,270,545,1673,52.42,259,3.07,46.07,2.99,16,16,70895.43,71.62,0,,Awareness
1/26/2024,Email,Newsletter,Mobile,Promo_Page,267,56,322,1056,45.72,247,3.28,47.98,6.05,19,19,74290.48,72.46,0,,Decision
6/3/2025,Affiliate,Cpc,Mobile,Promo_Page,580,200,647,2109,39.74,241,3.26,39.09,7.08,46,46,243201.53,65.59,14601.72,16.66,Decision
2/26/2025,Google,Organic,Mobile,Blog,220,186,283,589,64.67,190,2.08,66.5,1.23,3,3,8480.94,80.86,0,,Awareness
11/7/2022,Direct,No Media,Mobile,Promo_Page,398,271,488,2137,33.54,271,4.38,31.16,5.02,24,24,124132.65,68.67,0,,Decision
8/7/2025,Affiliate,Cpc,Desktop,Promo_Page,598,202,824,3214,35.4,258,3.9,32.54,8.83,73,146,488115.02,59.23,12575.93,38.81,Decision
4/4/2023,Email,Newsletter,Tablet,Category_Page,104,25,113,388,46.49,264,3.43,49.24,6.61,7,14,27426.7,67.68,0,,Consideration
1/14/2025,Google,Organic,Mobile,Product_Page,515,456,659,1595,60.33,235,2.42,64.15,2.51,17,34,75726.56,80.54,0,,Consideration
12/28/2025,Direct,No Media,Desktop,Homepage,371,301,472,1817,37.62,304,3.85,33.25,3.76,18,36,53381.28,79.31,0,,Consideration
3/6/2025,Direct,No Media,Mobile,Product_Page,366,326,471,1234,54.55,232,2.62,57.21,1.34,6,6,24349.72,83.41,0,,Retention
7/25/2023,Instagram,Paid,Tablet,Blog,175,40,196,286,79.32,184,1.46,75.49,2.47,5,10,14130.04,76.27,3449.88,4.1,Awareness
1/10/2022,Facebook,Paid,Desktop,Blog,360,66,446,1342,41.57,262,3.01,42.07,3.86,17,17,69606.91,72.63,13819.17,5.04,Awareness
5/4/2024,Linkedin,Paid,Tablet,Category_Page,127,33,175,663,35.94,304,3.79,31.61,2,4,4,16286,75.86,6244.69,2.61,Consideration
10/26/2024,Facebook,Paid,Desktop,Category_Page,319,65,341,1524,27.67,278,4.47,24.31,4.65,16,32,64455.01,70.26,9297.25,6.93,Consideration
11/7/2024,Tiktok,Paid,Tablet,Blog,320,227,401,1283,45.96,280,3.2,46.16,2.37,10,20,40025.91,85.63,3901.23,10.26,Awareness
6/10/2023,Linkedin,Paid,Mobile,Promo_Page,190,60,265,1049,40.61,244,3.96,40.88,5.79,15,15,55861.46,63.59,12741.31,4.38,Decision
2/11/2022,Tiktok,Paid,Mobile,Blog,251,181,342,431,81.5,154,1.26,72.84,1.16,4,4,6717.01,86.26,5217.29,1.29,Awareness
7/6/2022,Google,Organic,Mobile,Product_Page,409,274,455,1693,44.27,267,3.72,46.15,1.77,8,16,35379.94,84.98,0,,Consideration
3/9/2025,Email,Newsletter,Mobile,Blog,57,11,82,139,68.36,220,1.69,65.9,2.88,2,6,5149.43,79.49,0,,Awareness
5/30/2025,Google,Organic,Mobile,Product_Page,446,339,500,1025,61.06,233,2.05,53.68,1.91,10,10,28761.59,86.87,0,,Consideration
5/9/2022,Instagram,Paid,Mobile,Homepage,358,99,464,1160,57.39,255,2.5,60.24,1.4,6,12,18387.6,78.81,15868.15,1.16,Consideration
6/30/2023,Email,Newsletter,Desktop,Product_Page,460,164,601,2242,41.92,226,3.73,41.43,7.36,44,88,173520.53,64.99,0,,Decision
4/15/2025,Affiliate,Cpc,Mobile,Product_Page,494,215,601,1677,49.18,218,2.79,48.14,1.91,11,11,31821.33,82.11,13470.64,2.36,Decision
6/11/2024,Instagram,Paid,Desktop,Homepage,401,109,463,1722,34.07,293,3.72,32.73,4.81,22,44,82490.59,68.15,15532.9,5.31,Consideration
11/25/2022,Tiktok,Paid,Desktop,Category_Page,138,112,189,690,39.67,250,3.65,42.69,5.12,10,30,50374.32,70.98,2446.62,20.59,Awareness
2/1/2022,Google,Organic,Mobile,Homepage,114,76,129,421,54.61,228,3.26,54.53,2.67,3,3,12064.08,76.04,0,,Consideration
11/22/2025,Affiliate,Cpc,Mobile,Blog,80,34,112,194,67.8,167,1.73,60.64,1.77,2,2,6746.74,77.6,953.14,7.08,Awareness
12/22/2022,Google,Organic,Mobile,Category_Page,421,364,446,1008,57.01,210,2.26,59.96,2.65,12,12,27268.93,73.92,0,,Consideration
3/12/2022,Direct,No Media,Mobile,Product_Page,599,522,832,1789,59.19,233,2.15,63.15,2.75,23,23,99918.1,73.52,0,,Retention
1/6/2023,Google,Organic,Desktop,Homepage,582,440,835,2897,41.52,256,3.47,37.57,4.64,39,39,135707.57,76.51,0,,Consideration
7/13/2023,Direct,No Media,Desktop,Promo_Page,127,103,184,776,28.83,264,4.22,29.1,8.4,15,15,77708.44,56,0,,Decision
3/22/2023,Instagram,Paid,Mobile,Product_Page,314,64,434,1358,50.28,258,3.13,44.44,1.61,7,7,16861.4,84.3,16390.72,1.03,Consideration
7/19/2025,Instagram,Paid,Desktop,Category_Page,262,95,283,1053,31.46,320,3.72,28.82,4.22,12,48,56164.07,77.52,6761.69,8.31,Consideration
5/28/2023,Tiktok,Paid,Mobile,Category_Page,64,49,81,230,48.8,227,2.84,50.54,1.49,1,1,3102.48,87.4,604.24,5.13,Awareness
11/15/2024,Instagram,Paid,Mobile,Category_Page,217,64,272,552,65.45,219,2.03,66.37,1.04,3,3,7902.99,84.59,7830.31,1.01,Consideration
8/10/2025,Email,Newsletter,Mobile,Product_Page,253,41,304,945,50.35,269,3.11,48.46,4.52,14,14,33276.78,68.77,0,,Decision
4/28/2025,Instagram,Paid,Mobile,Product_Page,316,72,413,1429,45.2,256,3.46,47.52,2.78,11,22,18315.07,80.27,6306.71,2.9,Consideration
9/26/2025,Email,Newsletter,Mobile,Product_Page,129,41,170,372,58.91,187,2.19,52.8,4.25,7,21,12947.58,70.69,0,,Decision
9/30/2022,Direct,No Media,Mobile,Blog,109,71,122,134,85.79,167,1.1,91.07,1.07,1,2,3918.05,84.67,0,,Awareness
1/16/2025,Tiktok,Paid,Desktop,Homepage,177,150,226,637,45.53,244,2.82,46.27,4.71,11,11,35329.27,71.88,4052.48,8.72,Awareness
2/21/2024,Linkedin,Paid,Mobile,Product_Page,546,215,763,1450,62.72,212,1.9,58.95,1.51,12,24,34779.59,80.48,52816.28,0.66,Consideration
9/10/2023,Facebook,Paid,Desktop,Blog,182,77,193,432,57.39,188,2.24,59.29,4.65,9,9,23041.8,73.42,5415.72,4.25,Awareness
7/28/2025,Google,Organic,Mobile,Product_Page,427,286,577,1506,51.28,270,2.61,54.28,2.28,13,13,43605.35,84.12,0,,Consideration
7/7/2022,Linkedin,Paid,Mobile,Promo_Page,190,77,265,893,50.2,271,3.37,46.55,6,16,32,86833.05,67.47,12892,6.74,Decision
3/17/2024,Affiliate,Cpc,Mobile,Blog,265,96,361,675,69.52,195,1.87,70.3,0.4,1,4,2008.9,87.43,6993.93,0.29,Awareness
3/6/2025,Google,Organic,Desktop,Promo_Page,384,335,542,2726,15,360,5.03,20,7.92,43,43,203583.05,63.98,0,,Decision
12/13/2025,Twitter,Organic,Mobile,Product_Page,291,218,331,864,54.21,223,2.61,52.05,2.76,9,9,18697.43,75.3,0,,Awareness
3/11/2022,Linkedin,Paid,Mobile,Homepage,223,80,311,889,48.84,283,2.86,52.3,3.07,10,20,38868.46,75.84,14799.39,2.63,Consideration
7/24/2022,Affiliate,Cpc,Mobile,Product_Page,208,70,286,1004,44.7,291,3.51,49.11,0.89,3,3,12786.27,83.23,4907.27,2.61,Decision
3/23/2023,Direct,No Media,Mobile,Product_Page,384,312,482,1215,51.2,210,2.52,55.18,2.2,11,44,41809.54,79.08,0,,Retention
5/5/2025,Google,Organic,Mobile,Blog,487,416,555,610,83.71,111,1.1,79.01,2.01,11,22,30704.25,82.7,0,,Awareness
1/28/2023,Direct,No Media,Desktop,Product_Page,351,275,440,1901,24.7,286,4.32,24.33,3.44,15,45,63311.81,81,0,,Retention
1/7/2024,Google,Organic,Desktop,Product_Page,110,80,157,543,50.62,257,3.46,44.03,5.09,8,16,33486.75,71.3,0,,Consideration
10/1/2024,Email,Newsletter,Mobile,Category_Page,425,163,477,730,69.33,172,1.53,70.15,4.5,21,21,82326.55,69.69,0,,Consideration
4/11/2022,Facebook,Paid,Mobile,Homepage,194,52,281,762,53.34,265,2.71,54.91,2.11,6,18,20513.07,78.46,3893.35,5.27,Consideration
8/10/2024,Tiktok,Paid,Tablet,Category_Page,167,142,235,895,41.69,291,3.81,35.47,2.26,5,10,8748.2,83.57,2939.65,2.98,Awareness
6/21/2022,Facebook,Paid,Mobile,Product_Page,66,25,76,170,65.67,157,2.24,56.83,1.84,1,2,3520.51,84.79,956.88,3.68,Consideration
9/13/2022,Facebook,Paid,Mobile,Homepage,446,151,643,1678,49.4,233,2.61,53.55,1.22,8,8,24982.9,83.1,11882.8,2.1,Consideration
7/14/2025,Direct,No Media,Mobile,Blog,263,202,312,393,88.85,142,1.26,80.48,0.2,1,1,2116.46,81.65,0,,Awareness
8/8/2023,Email,Newsletter,Mobile,Product_Page,483,143,640,1568,53.89,195,2.45,48.02,3.59,23,23,97981.94,81.25,0,,Decision
4/8/2023,Google,Organic,Desktop,Homepage,457,305,486,1847,30.43,277,3.8,32.48,5.92,29,29,99461.17,73.05,0,,Consideration
7/26/2022,Affiliate,Cpc,Desktop,Homepage,110,42,131,343,52.08,262,2.62,56.82,5.38,7,14,28432.96,72.13,2876.72,9.88,Consideration
